"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FBANKCONF.20160804","15","0","20"
"doi%3A10.5063%2FAA%2Fnrs.668.1","14","0","21"
"doi%3A10.6085%2FAA%2FBEAXXX_015MTBD014R00_20061012.50.9","16","0","19"
"doi%3A10.6073%2FAA%2Fknb-lter-cwt.1006.2","10","5","20"
"doi%3A10.6085%2FAA%2FALEXXX_015MTBD009R00_20001227.50.2","16","0","19"
"doi%3A10.6073%2FAA%2Fknb-lter-fce.182.4","23","0","12"
"iesn.6.2","14","0","21"
"doi%3A10.6085%2FAA%2FBOD001_031MTBD000R00_20061115.50.4","16","0","19"
"www.supersites.net.au%2Fknb%2Fmetacat%2Fsupersite.284.6%2Fhtml","12","0","23"
"MontanaIOE.100.3","10","0","25"
"doi%3A10.6085%2FAA%2FARGXXX_015MTBD014R00_20020905.50.6","16","0","19"
"736d957ef93e42a515b630484ade2b8bde477d38","8","0","27"
"doi%3A10.6085%2FAA%2FYBHX00_XXXITV2XLSR03_20120522.50.2","16","0","19"
"dcx_4a79ef87-4a64-40aa-87be-c73f4546ac25_2","0","0","0"
"8ed95e5dacdf5ce7f9dd8ffc7dd23df86a99309f","8","0","27"
"R1-x132-134-0051-001","10","0","25"
"iesn.22.4","11","0","24"
"b7a594bd-acc5-4ebf-b60d-5e974467a625","0","0","0"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FLEDKNP06.20161124","15","0","20"
"d4736010-9689-4a0d-8360-fcb1db1da533","0","0","0"
"doi%3A10.5063%2FAA%2Fnceas.313.5","14","0","21"
"aekos.org.au%2Fcollection%2Fsa.gov.au%2Fbdbsa_veg%2Fsurvey_134.20170328","15","0","20"
"%7B2B0679B8-BEE4-43F8-A99D-59CD3E63BF85%7D","18","0","17"
"ff7f55364d797cabfb33ad8798b0bbe3143eb683","8","0","27"
"doi%3A10.6073%2FAA%2Fknb-lter-cwt.1020.3","11","5","19"
"doi%3A10.6085%2FAA%2FBOD001_031MTBD011R00_20060822.50.4","16","0","19"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FTURON.20170320","15","0","20"
"melo.45.40","16","0","19"
"doi%3A10.6073%2FAA%2Fknb-lter-ntl.92.5","15","0","20"
"0f9214557660c46ce2929b08ec15a5ff7a901f5f","8","0","27"
"Y1-x108-000-0001-002","10","0","25"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FJTH_MA.20160202","15","0","20"
"doi%3A10.6085%2FAA%2FALEXXX_015MTBD009R00_20061207.50.2","16","0","19"
"doi%3A10.6073%2FAA%2Fknb-lter-gce.17.13","13","0","22"
"R1-x141-066-0048-006","6","0","29"
"Y1-x127-000-0001-002","6","0","29"
"doi%3A10.6085%2FAA%2FIPPTXX_XXXITBPXMSR00_20050101.50.1","16","0","19"
"doi%3A10.6073%2FAA%2Fknb-lter-bnz.52.1","20","0","15"
"Y1-x098-000-0006-004","6","0","29"
"fe7e5d6c-d095-4d23-b9e9-69f794799410-20160609-sajddh-tray5_6-222-6-Pre-1-Rla_summary_Calc_last.xml","0","0","0"
"doi%3A10.6085%2FAA%2FTRLXXX_015MTBD009R00_20011005.50.3","16","0","19"
"doi%3A10.6073%2FAA%2Fknb-lter-vcr.48.13","15","0","20"
"%7B6FC90BE1-AF0B-43C5-9BEC-D8CF965AD0EF%7D","19","0","16"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FULLA.20160804","15","0","20"
"esa.86.4","16","0","19"
"doi%3A10.5063%2FAA%2Fnrs.6.2","0","0","0"
"441f6c81-b99c-464d-a42c-5750d6c2440b-PRISM-T-max-celcius-DonaAna.xml","0","0","0"
"www.ltern.org.au%2Fknb%2Fmetacat%2Fltern7.14.20%2Fhtml","16","0","19"
"david.3.2","16","0","19"
"Y1-x254-000-0014-A","10","0","25"
"%7B6A1107B2-4348-4F35-8292-83BBDABB09CF%7D","19","0","16"
"99820749-d437-48cd-8dc2-e07816b6034e","0","0","0"
"doi%3A10.6073%2FAA%2Fknb-lter-hfr.161.4","13","0","22"
"6d17a429-ea02-428a-8936-bb0778f98a0b-225_1_Chlor_Neg.xml","0","0","0"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FCS_KOSI.20160804","15","0","20"
"doi%3A10.6085%2FAA%2FSSM001_022MTBD000R00_20030821.50.6","16","0","19"
"doi%3A10.6085%2FAA%2FCMRX00_XXXITV2XMMR01_20100614.50.2","16","0","19"
"doi%3A10.5063%2FF1BG2KWT","17","0","18"
"doi%3A10.6085%2FAA%2FPELXXX_015MTBD014R00_20050524.50.1","16","0","19"
"%7B4849B476-21B1-4DD1-AE04-2813BD6A4E0E%7D","18","0","17"
"a6ca5a832b020a40f46fbe5e6a722e3e8f883d17","8","0","27"
"doi%3A10.6085%2FAA%2FCBLX00_XXXITBDXLSR01_20070216.50.3","14","0","21"
"doi%3A10.6085%2FAA%2FSRSXXX_015MTBD014R00_20060612.50.4","16","0","19"
"MontanaIOE.12.8","12","0","23"
"doi%3A10.5063%2FAA%2Fnceas.287.1","20","0","15"
"doi%3A10.6085%2FAA%2FELLXXX_015MTBD009R00_20031010.50.1","16","0","19"
"doi%3A10.6085%2FAA%2FPOHX00_XXXITV2XHSR01_20100907.50.2","16","0","19"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FHNCMA_Frensham.20160629","15","0","20"
"doi%3A10.6073%2FAA%2Fknb-lter-vcr.43.10","11","0","24"
"doi%3A10.6085%2FAA%2FARGXXX_015MTBD014R00_20050412.50.1","16","0","19"
"www.ltern.org.au%2Fknb%2Fmetacat%2Fltern.102.33%2Fhtml","15","0","20"
"ching.80.4","13","0","22"
"dc586dbf-e5be-439f-9b8b-ab8930e8708b-20160621-sajddh-tray10_11-222-10-Post-4-Rla_summary_Calc_last.xml","0","0","0"
"doi%3A10.6085%2FAA%2FBIG001_026MTBD004R00_20061005.50.1","16","0","19"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FLOWMAC.20160804","15","0","20"
"ktwang.12.12","8","0","27"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FJTH_VD.20161124","15","0","20"
"doi%3A10.6073%2FAA%2Fknb-lter-gce.170.18","14","0","21"
"doi%3A10.6085%2FAA%2FSHLX00_XXXIBTNXTSR01_20130723.50.1","16","0","19"
"naman.522.6","16","0","19"
"Y1-x069-000-0001-001","6","0","29"
"doi%3A10.6085%2FAA%2FBEAXXX_015ADCP015R00_20060725.50.5","16","0","19"
"menger.288.2","16","0","19"
"doi%3A10.6085%2FAA%2FANSXXX_015MTBD003R00_20101125.50.1","16","0","19"
"R1-x138-078-0032-003","10","0","25"
"ff162b91-dfdc-415c-938c-9b0f0d8e39ee","0","0","0"
"doi%3A10.6085%2FAA%2FANSXXX_015MTBD003R00_20040224.50.1","16","0","19"
"esa.88.1","17","0","18"
"9e8dac73cd5a721e958765fd179087556187f155","8","0","27"
"de879ac58130bb2b6be860effba75f18ab4c3d82","8","0","27"
"doi%3A10.6085%2FAA%2FBOD001_031MTBD000R00_20060612.50.8","16","0","19"
"doi%3A10.6085%2FAA%2FTPT001_018ADCP018R00_20030723.50.3","16","0","19"
"www.supersites.net.au%2Fknb%2Fmetacat%2Fsupersite.218.4%2Fhtml","12","0","23"
"9cd81eb88b7ef221e33f742b7f6093affae175c7","8","0","27"
"doi%3A10.6073%2FAA%2Fknb-lter-vcr.142.5","16","0","19"
"iesn.17.1","9","0","26"
"b776c8cd-cd23-4463-a3bb-9fde813a068b-PRISM-AgT-max-celcius-SantaFe.xml","0","0","0"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FNP_MPFR.20161124","15","0","20"
"6282d9a0-5ad3-4f89-973d-e88164cf3cea-PRISM-AgT-min-celcius-Chaves.xml","0","0","0"
"menger.360.3","16","0","19"
"www.ltern.org.au%2Fknb%2Fmetacat%2Fltern2.203.69%2Fhtml","12","0","23"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FRTACAMERA.20170320","15","0","20"
"doi%3A10.6073%2FAA%2Fknb-lter-nin.18265.4","11","0","24"
"1ba9e48b-a938-434d-997b-d60452e8b04f-PRISM-AgT-min-celcius-Eddy.xml","0","0","0"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FJTH_SP.20160804","15","0","20"
"esa.23.1","11","0","24"
"Y1-x045-000-0001-002","6","0","29"
"aekos.org.au%2Fcollection%2Fsa.gov.au%2Fbdbsa_veg%2Fsurvey_88.20160701","15","0","20"
"R1-x141-066-0068-003","6","0","29"
"df35k.3.18","12","0","23"
"www.ltern.org.au%2Fknb%2Fmetacat%2Fltern.52.42%2Fhtml","15","0","20"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FGOSMARK.20160629","15","0","20"
"Y1-x035-000-0003-005","10","0","25"
"doi%3A10.6085%2FAA%2FSRSXXX_015MTBD009R00_20061012.50.6","16","0","19"
"58db140656d794e8d00090b8937b9e65940dd637","8","0","27"
"aekos.org.au%2Fcollection%2Fcsiro%2Fnatt%2Fants1213.20170317","15","0","20"
"R4-x257-226-0012-004","10","0","25"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FBINNS.20160629","15","0","20"
"naman.17.11","16","0","19"
"6792c1b1-6013-4a7c-b142-e8d1f6e341d7","0","0","0"
"doi%3A10.6073%2FAA%2Fknb-lter-gce.99.15","16","0","19"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FHILLTRANS.20161124","15","0","20"
"doi%3A10.6085%2FAA%2FCARX00_XXXITBDXLSR01_19990910.50.3","14","0","21"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FCMT.20161124","15","0","20"
"R2-x214-000-0004-004","10","0","25"
"doi%3A10.6085%2FAA%2FBBYX00_XXXITBDXLSR02_20030926.50.3","14","0","21"
"doi%3A10.6085%2FAA%2FCMRX00_XXXITV2XHSR01_20121209.50.2","16","0","19"
"7d1e483b-62de-45f5-a3a4-3b797a9cbdb5","0","0","0"
"jtchao.48.2","13","0","22"
"doi%3A10.6085%2FAA%2FBBYX00_XXXITV2XMMR01_20120221.50.1","16","0","19"
"doi%3A10.5063%2FAA%2Fdpennington.90.3","13","0","22"
"2846e662-b888-4562-a819-d2cc56af26e0","0","0","0"
"%7B732F847F-000E-4AF5-94C7-2FD1744769B1%7D","19","0","16"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FCS_CLYDE.20160804","15","0","20"
"aekos.org.au%2Fcollection%2Fsa.gov.au%2Fbdbsa_veg%2Fsurvey_98.20160801","15","0","20"
"doi%3A10.6085%2FAA%2FPELXXX_015MTBD009R00_20070523.50.7","16","0","19"
"doi%3A10.6085%2FAA%2FALEXXX_015MTBD009R00_20010215.50.5","16","0","19"
"doi%3A10.6073%2FAA%2Fknb-lter-cwt.1008.2","10","5","20"
"doi%3A10.6085%2FAA%2FALEXXX_015MTBD009R00_20030524.50.1","16","0","19"
"liliandias.10.5","16","0","19"
"doi%3A10.6085%2FAA%2FBAYXXX_015MTBD014R00_20050525.50.2","16","0","19"
"doi%3A10.6085%2FAA%2FWES001_030MTBD029R00_20080724.50.1","16","0","19"
"df35j.63.19","12","0","23"
"doi%3A10.6085%2FAA%2FVALXXX_015MTBD003R00_20050811.50.7","16","0","19"
"doi%3A10.6085%2FAA%2FVALXXX_015MTBD014R00_20070611.50.1","16","0","19"
"Y1-x100-000-0003-005","10","0","25"
"chiann.5.4","12","0","23"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FNP_HEATH.20160804","15","0","20"
"Korea_Flux_Network_%28KoFlux%29.xml","0","0","0"
"menger.52.1","16","0","19"
"R1-x138-078-0016-003","6","0","29"
"ceaec04a-b89c-49ca-af4e-653f3d5455e7-20160607-sajddh-tray2-222-2-Post-2-CR3000_2_RawData.xml","0","0","0"
"doi%3A10.6085%2FAA%2FALEXXX_015MTBD009R00_20061102.50.5","16","0","19"
"naman.11.3","15","0","20"
"doi%3A10.6085%2FAA%2FALEXXX_015MTBD003R00_20000714.50.5","16","0","19"
"esa.24.4","14","0","21"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FLAKEMSRA.20170320","15","0","20"
"8a2823c1-1b85-4871-a582-779905739a87-Introduction.xml","0","0","0"
"ark%3A%2F90135%2Fq1rv0kn1%2F2%2Fmrt-eml.xml","14","0","21"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FJTH_CS.20170320","15","0","20"
"09ef75b327face18466a27542049e2aa4b33aa86","8","0","27"
"doi%3A10.5063%2FAA%2Fobfs.311.1","0","0","0"
"R1-x138-078-0014-004","10","0","25"
"www.ltern.org.au%2Fknb%2Fmetacat%2Fltern2.1007.8%2Fhtml","12","0","23"
"doi%3A10.6085%2FAA%2FYH15XX_015MXTI009R00_20000711.50.2","16","0","19"
"doi%3A10.6085%2FAA%2FBEAXXX_015MTBD003R00_20050727.50.9","16","0","19"
"doi%3A10.6085%2FAA%2FBEAXXX_015ADCP015R00_20050421.50.11","16","0","19"
"menger.309.2","16","0","19"
"doi%3A10.6085%2FAA%2FSRKX00_XXXITV2XMMR01_20081111.50.2","16","0","19"
"pezzini.60.20","16","0","19"
"doi%3A10.6085%2FAA%2FWRK001_024MXTI004R00_20050425.50.2","16","0","19"
"R2-x227-000-0002-005","6","0","29"
"R4-x264-196-0010-002","10","0","25"
"menger.48.2","16","0","19"
"dff82336-8907-49a7-ba32-8f9c69baa1ad","0","0","0"
"doi%3A10.6085%2FAA%2FHMS003_019MXTI011R00_20030107.50.4","16","0","19"
"Y1-x249-000-0002-001","6","0","29"
"f70de4023dfdbce0bb6eb5f32e746e9c079ccffd","8","0","27"
"%7BD4A9828C-FB7C-407E-B1B3-5382E7A393E1%7D","19","0","16"
"c4f401d7-0792-47a6-9d4f-262a52c92742","0","0","0"
"4ef5ddf1-2411-443e-a51c-50e1c0c49834-20160609-sajddh-tray5_6-121-6-Enr-1-Rla_summary_Calc_last.xml","0","0","0"
"aekos.org.au%2Fcollection%2Fsa.gov.au%2FDEWNR_ROADSIDEVEG%2F25.20170317","15","0","20"
"5cf1e7ca-a5d7-44d5-97de-d13922c83cd7-HM_Baro_1_5_13.xml","0","0","0"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FEPRISE1992.20160804","15","0","20"
"c2ea8f55-9313-41cb-8230-e4ca97b8198c","0","0","0"
"doi%3A10.6085%2FAA%2FFCKX00_XXXITV2XMMR01_20130722.50.1","16","0","19"
"doi%3A10.6085%2FAA%2FJOE001_023MTBD014R00_20060830.50.4","16","0","19"
"doi%3A10.6085%2FAA%2FJOE001_023MTBD014R00_20080305.50.4","16","0","19"
"doi%3A10.6085%2FAA%2FSRSXXX_015MTBD009R00_20070507.50.10","16","0","19"
"c18253aa87b48287712a6002f077c90d0d4dc1cf","8","0","27"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FSYDWATER_B.20161124","15","0","20"
"R1-x141-066-0063-011","6","0","29"
"doi%3A10.6085%2FAA%2FSRSXXX_015MTBD009R00_20070125.50.8","16","0","19"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FEUG_NR.20150515","15","0","20"
"%7B02BE524B-D3C5-4BF3-A8C0-48963D64EB97%7D","19","0","16"
"National_Water_Information_System_%28NWISWeb%29.xml","0","0","0"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FV_BIAMADP3.20170320","15","0","20"
"doi%3A10.5063%2FAA%2Fnrs.486.1","11","3","21"
"kung.15.1","9","0","26"
"doi%3A10.6073%2FAA%2Fknb-lter-pie.213.1","16","0","19"
"5724df6ccef293d9af4756f2b11113f916929b7c","8","0","27"
"www.ltern.org.au%2Fknb%2Fmetacat%2Fltern4.42.15%2Fhtml","14","0","21"
"doi%3A10.6073%2FAA%2Fknb-lter-cdr.49069.121","8","0","27"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FKM_ULLAD.20161124","15","0","20"
"www.supersites.net.au%2Fknb%2Fmetacat%2Fsupersite.173.4%2Fhtml","14","0","21"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FJTH_HF.20170320","15","0","20"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FP_ADHO1DB3.20170320","15","0","20"
"doi%3A10.6085%2FAA%2FCARX00_XXXITBDXLSR01_20020228.50.4","14","0","21"
"doi%3A10.6073%2FAA%2Fknb-lter-sbc.38.2","19","0","16"
"PPBioAmOc.70.5","13","0","22"
"www.supersites.net.au%2Fknb%2Fmetacat%2Fsupersite.449.2%2Fhtml","12","0","23"
"93616bd26ead47bfb06d20bb38c3892edb344fa5","8","0","27"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FRBG_KAT.20160202","15","0","20"
"71e775d1-8064-4a5c-8601-9ad1427b0efe","0","0","0"
"02b14fdf-a8c3-49b5-a39c-439bb624b9ad","0","0","0"
"doi%3A10.6073%2FAA%2Fknb-lter-cwt.1015.3","11","5","19"
"c4363b686eed518ef8a7329ddc4ea354b6ee0c2e","8","0","27"
"doi%3A10.6085%2FAA%2FTPT008_100MTBD000R00_20050915.50.6","16","0","19"
"d2cdb8d9-280a-4a21-ac6c-82a04696fd5d-HM_Baro_5_9_13.xml","0","0","0"
"doi%3A10.6085%2FAA%2FTPT003_019MXTI017R00_20020308.50.3","16","0","19"
"231bd01399ea4272beca1acc74f5cb9fd910eefc","8","0","27"
"doi%3A10.6085%2FAA%2FTPT001_018ADCP018R00_20030120.50.6","16","0","19"
"doi%3A10.6085%2FAA%2FALEXXX_015MTBD014R00_20000302.50.5","16","0","19"
"doi%3A10.5063%2FAA%2Fobfs.56.1","0","0","0"
"doi%3A10.6085%2FAA%2FCA100X_100MTBD010R00_20060706.50.6","16","0","19"
"909dbbba-0112-4694-acbe-a0d1dde03e27-USDA_CROP_MATRIX.xml","0","0","0"
"%7B5F0FCE0C-7352-4D63-9E7E-40D5F52235C0%7D","18","0","17"
"05b07065c37409924b74924c5cf0643395eb88e6","8","0","27"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FKTWETQUD.20161124","15","0","20"
"%7B35B8C6B7-1B47-46CE-ABDF-99AABA00FB26%7D","18","0","17"
"seadva-BakinamEssawy-bff0f9b9-3112-4ceb-8d26-66b02b48364f","0","0","0"
"doi%3A10.6067%3AXCV8319TKT_meta","0","0","0"
"http%3A%2F%2Fdx.doi.org%2F10.5061%2Fdryad.2kp7q7vb%3Fver%3D2015-10-21T12%3A27%3A19.280-04%3A00","0","0","0"
"74f49ae8-d66c-403b-ba51-8dade1b2ab9c-PRISM-Precip-mm-Guadalupe.xml","0","0","0"
"https%3A%2F%2Fpasta.lternet.edu%2Fpackage%2Fmetadata%2Feml%2Fedi%2F16%2F1","16","0","19"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FP_BEGA_FB4.20161124","15","0","20"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FOHARES.20160629","15","0","20"
"doi%3A10.6085%2FAA%2FBEAXXX_015MTBD009R00_20060725.50.7","16","0","19"
"iesn.21.2","11","0","24"
"doi%3A10.6085%2FAA%2FBEAXXX_015MTBD009R00_20050613.50.4","16","0","19"
"doi%3A10.6085%2FAA%2FPOHX00_XXXIBTNXMBR12_20080615.50.2","16","0","19"
"c44e5b740865830d2c88a8ce13b0b7872bb578a5","8","0","27"
"www.supersites.net.au%2Fknb%2Fmetacat%2Flloyd.178.22%2Fhtml","14","0","21"
"bf33d3d7-2afa-4ec7-92f6-b2d3ea13a0f2","0","0","0"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FINV_RSS.20160629","15","0","20"
"aekos.org.au%2Fcollection%2Fsa.gov.au%2Fbdbsa_veg%2Fsurvey_47.20160701","15","0","20"
"4cd1e3361100b67c042cf483b0538628592f0b91","8","0","27"
"doi%3A10.6085%2FAA%2FBEAXXX_015MTBD003R00_20060907.50.7","16","0","19"
"doi%3A10.6085%2FAA%2FVALXXX_015MTBD003R00_20050224.50.7","16","0","19"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FLMDCMA_VEG.20170320","15","0","20"
"doi%3A10.6085%2FAA%2FTMBX00_XXXITBDXMSR02_20000122.50.1","14","0","21"
"aekos.org.au%2Fcollection%2Fsa.gov.au%2FDEWNR_ROADSIDEVEG%2F2.20150723","15","0","20"
"b37e7b48-f7df-4863-be53-b30aad1eaffb-20160608-sajddh-tray1_3-121-1-Enr-2-Rla_summary_Calc_last.xml","0","0","0"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FBOONAN.20160804","15","0","20"
"dhwang.17.1","11","0","24"
"1b6979b8-7806-426c-8aa5-f2e01ab1e454-PRISM-AgT-min-celcius-Sandoval.xml","0","0","0"
"doi%3A10.6085%2FAA%2FANO001_021MTBD004R00_20050617.50.2","16","0","19"
"doi%3A10.6073%2FAA%2Fknb-lter-vcr.49.9","19","0","16"
"doi%3A10.6073%2FAA%2Fknb-lter-cdr.56026.121","8","0","27"
"doi%3A10.6073%2FAA%2Fknb-lter-gce.78.17","16","0","19"
"%7BC934B572-F36F-45A2-8625-A3753BEF198A%7D","18","0","17"
"doi%3A10.6085%2FAA%2FANO001_021MTBD020R00_20050728.50.8","16","0","19"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FSF_MAR.20161124","15","0","20"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FBIMBER_NP.20160804","15","0","20"
"%7BFC872BB3-B486-422F-9316-F86DC36ABEF6%7D","18","0","17"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FJTH_DN.20160804","15","0","20"
"doi%3A10.6085%2FAA%2FSRNXXX_015MTBD009R00_20031017.50.3","16","0","19"
"f8136d0e-c128-4aa9-bb99-675a7fd53fd2-PRISM-T-mean-celcius-Lincoln.xml","0","0","0"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FGLE.20161124","15","0","20"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FJTH_BS.20170320","15","0","20"
"www.supersites.net.au%2Fknb%2Fmetacat%2Flloyd.289.11%2Fhtml","14","0","21"
"8edb5148-3e48-4334-ad5c-11d950e91cc7","0","0","0"
"www.ltern.org.au%2Fknb%2Fmetacat%2Fltern2.288.47%2Fhtml","15","0","20"
"https%3A%2F%2Fpasta.lternet.edu%2Fpackage%2Fmetadata%2Feml%2Fknb-lter-gce%2F196%2F30","16","0","19"
"e972ba75-6c22-4e31-9868-250716e6d7dc","0","0","0"
