"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FJTH_LA.20160804","15","0","20"
"https%3A%2F%2Fpasta.lternet.edu%2Fpackage%2Fmetadata%2Feml%2Fedi%2F3%2F1","13","0","22"
"doi%3A10.6073%2FAA%2Fknb-lter-fce.465.6","22","0","13"
"afdf69b2-1238-4087-9e3e-d1f16516abf5","0","0","0"
"esa.9.5","16","0","19"
"doi%3A10.5063%2FAA%2Fknb.248.1","17","0","18"
"df35b.298.15","14","0","21"
"%7B3EAE295D-6111-4C6F-8C44-DD29C49F4475%7D","18","0","17"
"iesn.26.1","11","0","24"
"89127311c926c5e4cd6e8521fa95c34b43cf1354","8","0","27"
"8a2823c1-1b85-4871-a582-779905739a87-Introduction.xml","0","0","0"
"Grassland_Management_and_Conversion_into_Grassland_%28Effects_on_Soil_Carbon%29.xml","0","0","0"
"df35b.298.9","14","0","21"
"doi%3A10.6085%2FAA%2FBIG001_026MHP2015R00_20090315.50.1","16","0","19"
"https%3A%2F%2Fpasta.lternet.edu%2Fpackage%2Fmetadata%2Feml%2Fedi%2F5%2F1","13","0","22"
"374cd7c7fc156aaba6d009758939cec3b417e3e8","8","0","27"
"seadva-20ef8e4e-12fd-4244-be19-7a79c827e85f","0","0","0"
"esa.9.3","14","0","21"
"MontanaIOE.137.7","10","0","25"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FScheyville.20160804","15","0","20"
"National_Water_Information_System_%28NWISWeb%29.xml","0","0","0"
"doi%3A10.6085%2FAA%2FTMBX00_XXXITBDXMSR02_20000122.50.3","14","0","21"
"35bf554d-9f1f-4c21-9334-841663be2f6b","0","0","0"
"www.supersites.net.au%2Fknb%2Fmetacat%2Fsupersite.71.12%2Fhtml","13","0","22"
"d2c48a692d975eaaf20ba22737eb1ffb021e3f1f","8","0","27"
"https%3A%2F%2Fpasta.lternet.edu%2Fpackage%2Fmetadata%2Feml%2Fedi%2F15%2F1","16","0","19"
"R1-x138-080-0011-004","10","0","25"
"doi%3A10.6067%3AXCV83N2259_meta","0","0","0"
"doi%3A10.6085%2FAA%2FBEAXXX_015MTBD014R00_20060617.50.2","16","0","19"
"www.ltern.org.au%2Fknb%2Fmetacat%2Fltern2.485.8%2Fhtml","12","0","23"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FPCCOAST.20160804","15","0","20"
"f1651e9e-48f2-413b-8128-435d060ecb6e","0","0","0"
"dcx_a2850363-45a1-496d-96a3-e2c8441e3467_2","0","0","0"
"esa.98.1","17","0","18"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FNDW.20160804","15","0","20"
"doi%3A10.1575%2F1912%2Fbco-dmo.649882","0","0","0"
"doi%3A10.6085%2FAA%2FALEXXX_015MTBD009R00_20000302.50.2","16","0","19"
"MontanaIOE.114.2","8","0","27"
"knb-lter-sbc.18.18","20","0","15"
"http%3A%2F%2Fdx.doi.org%2F10.5061%2Fdryad.4fn4g.2%2F7.2%3Fver%3D2014-12-08T19%3A17%3A28.928-05%3A00","0","0","0"
"dddbf655-1ffd-4973-baf8-fb492b73cb9f-PRISM-AgT-mean-celcius-Torrance.xml","0","0","0"
"ark%3A%2F90135%2Fq1wd3xjq%2F2%2Fmrt-eml.xml","14","0","21"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FV_WAALIFB4.20170320","15","0","20"
"aekos.org.au%2Fcollection%2Fsa.gov.au%2Fbdbsa_veg%2Fsurvey_86.20160801","15","0","20"
"doi%3A10.6073%2FAA%2Fknb-lter-bnz.52.1","20","0","15"
"%7B09CA8236-FC7F-4B9E-8E4D-4CAD14D78B7D%7D","19","0","16"
"97d36a6c-3384-45a7-b738-3ca1be4d5b55-PRISM-T-min-celcius-DonaAna.xml","0","0","0"
"doi%3A10.6073%2FAA%2Fknb-lter-bes.397.21","8","0","27"
"faf91fb7-474f-4840-9ea3-1cc97857639a-20160621-sajddh-tray4_6-222-4-Post-4-Rla_summary_Calc_last.xml","0","0","0"
"b3d97343-51c8-49ef-b9be-017332eba251-20160612-sajddh-tray1_2-222-2-Pre-3-CR3000_2_RawData.xml","0","0","0"
"www.ltern.org.au%2Fknb%2Fmetacat%2Fltern2.549.4%2Fhtml","13","0","22"
"iesn.16.1","9","0","26"
"MontanaIOE.126.2","8","0","27"
"doi%3A10.6073%2FAA%2Fknb-lter-hfr.87.8","14","2","19"
"esa.65.1","14","0","21"
"seadva-39c2fd09-185d-43cd-8977-985e5ba1b94c","0","0","0"
"doi%3A10.5063%2FAA%2Fobfs.222.1","0","0","0"
"df35f.22.16","9","0","26"
"menger.187.1","16","0","19"
"d4974155-d692-4480-be0d-f95ccaa22b26-20160620-sajddh-tray16-222-16-Pre-2-Rla_summary_Calc_last.xml","0","0","0"
"doi%3A10.6085%2FAA%2FLAC001_023MTBD023R00_20050903.50.6","16","0","19"
"esa.1.2","14","0","21"
"%7B36F31B91-80A2-4C4D-A4E3-FF4CA933E5EA%7D","19","0","16"
"doi%3A10.5063%2FAA%2Fnceas.884.2","16","0","19"
"doi%3A10.6085%2FAA%2FBBYX00_XXXITBDXLSR01_20000406.50.2","14","0","21"
"doi%3A10.6085%2FAA%2FLB15XX_015MTV2014R00_20130418.50.1","16","0","19"
"esa.101.2","18","0","17"
"ioe.11.1","15","0","20"
"doi%3A10.6085%2FAA%2FTMBX00_XXXITBDXLSR01_20040321.50.4","14","0","21"
"liliandias.117.2","14","0","21"
"Y1-x014-000-0002-002","10","0","25"
"72b403ba-155f-4039-a260-f3a524322e99","0","0","0"
"%7B76605E06-DBF7-4826-97DA-65AB6CED86C2%7D","19","0","16"
"esa.68.3","16","0","19"
"c0b8ea22b22cf1d9f768baf1385f8bb076085f23","8","0","27"
"cf602e9a-8127-4550-ad4a-6dcbdde2ca85-20160620-sajddh-tray16_9-222-9-Pre-3-CR3000_2_RawData.xml","0","0","0"
"https%3A%2F%2Fpasta.lternet.edu%2Fpackage%2Fmetadata%2Feml%2Flter-landsat%2F5755%2F1","12","0","23"
"doi%3A10.6067%3AXCV8KW5H4M_meta","0","0","0"
"c370d612-9248-4e8f-8294-98b182059830","0","0","0"
"39266aba-29a3-4969-9d01-baf0b69a85a9-PRISM-AgT-max-celcius-Lea.xml","0","0","0"
"frog.9.1","11","0","24"
"doi%3A10.6085%2FAA%2FBBYX00_XXXITV2XMMR03_20090721.50.2","16","0","19"
"fbf38c8f-5603-48f2-9859-87fd3523c760-20160607-sajddh-tray2-121-2-Enr-1-Rla_summary_Calc_last.xml","0","0","0"
"doi%3A10.5063%2FAA%2Fnrs.107.2","0","0","0"
"doi%3A10.6067%3AXCV8T151V1_meta","0","0","0"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FJTH_IM.20161124","15","0","20"
"doi%3A10.5063%2FAA%2Fnrs.142.3","0","0","0"
"doi%3A10.5063%2FAA%2Fnrs.668.1","14","0","21"
"doi%3A10.1575%2F1912%2Fbco-dmo.660079","0","0","0"
"knb.24.1","15","0","20"
"doi%3A10.5063%2FAA%2Fnrs.36.1","0","0","0"
"dcx_66cc4ef7-7893-4a37-acf2-e8713e6737ba_2","0","0","0"
"doi%3A10.6073%2FAA%2Fknb-lter-and.3159.2","11","6","18"
"bca62e3b-94c6-4c12-b09f-197c2f15b9ff-Stream_Gages.xml","0","0","0"
"ioe.12.1","15","0","20"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FHAYRS_REP.20161124","15","0","20"
"doi%3A10.5063%2FAA%2Fobfs.265.1","0","0","0"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FTUGGERAH.20170320","15","0","20"
"771ad30b-dd6a-4738-97ca-6e7c2c9a75f9","0","0","0"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FJTH_BID.20161124","15","0","20"
"522c1dbf-3951-4bf7-bc81-8982eab65d57","0","0","0"
"doi%3A10.5063%2FAA%2Fnceas.951.27","15","0","20"
"db79af55-7648-433a-acf7-87328df1dc26-TAG_Nanno_Lipid_Samples.xml","0","0","0"
"naman.402.2","16","0","19"
"3974cbc7-c7d2-4e42-afdc-420c931f86d9-PRISM-T-min-celcius-Socorro.xml","0","0","0"
"sead-Singh-Arvind-2ff15a1b-f9be-43b8-a408-c1dc647d12ea","0","0","0"
"doi%3A10.5063%2FAA%2Fbmardian.3.1","0","0","0"
"doi%3A10.5063%2FAA%2Fobfs.55.2","0","0","0"
"0c33bf2a-8a9c-40c1-b2f9-64079a845c57","0","0","0"
"doi%3A10.6085%2FAA%2FCA065X_065MTBD015R00_20060606.50.5","16","0","19"
"TierTesting%3Aposeidon%3APublic_READ.14","16","0","19"
"doi%3A10.6085%2FAA%2FLBS15X_015MTV2004R00_20090722.50.1","16","0","19"
"PPBioAmOc.59.10","16","0","19"
"knb.1.3","13","0","22"
"iesn.7.3","11","0","24"
"www.supersites.net.au%2Fknb%2Fmetacat%2Flloyd.178.22%2Fhtml","14","0","21"
"esa.55.3","18","0","17"
"doi%3A10.5063%2FAA%2Fobfs.164.3","0","0","0"
"8d63e693-176d-495f-8ecf-11ae7eaeabbd-PRISM-T-max-celcius-Roosevelt.xml","0","0","0"
"23546fb6-aa25-438a-b723-6cd316525a94-275_3_Nanno_neg.xml","0","0","0"
"R2-x227-000-0008-002","6","0","29"
"yjc.23.7","13","0","22"
"www.ltern.org.au%2Fknb%2Fmetacat%2Fdatalibrarian.61.40%2Fhtml","15","0","20"
"doi%3A10.6085%2FAA%2FBEAXXX_015MTBD014R00_20060907.50.1","16","0","19"
"ark%3A%2F90135%2Fq13776pg%2F2%2Fmrt-eml.xml","14","0","21"
"f991455f-6539-41ae-b50f-b456d0a8f9d6","0","0","0"
"Y1-x063-000-0001-002","6","0","29"
"jstocking.4.9","16","0","19"
"doi%3A10.5063%2FAA%2Fjbrunt.5.21","0","0","0"
"gleon.1.9","17","0","18"
"thchen.127.16","11","0","24"
"www.supersites.net.au%2Fknb%2Fmetacat%2Fsupersite.126.6%2Fhtml","12","0","23"
"www.ltern.org.au%2Fknb%2Fmetacat%2Fltern2.1044.18%2Fhtml","15","0","20"
"doi%3A10.5063%2FAA%2Fnrs.63.1","0","0","0"
"seadva-LeslieHsu-c1dd086d-3e3a-47cc-af0f-01dd5a2de5f3","0","0","0"
"doi%3A10.5063%2FAA%2Fobfs.330.1","0","0","0"
"doi%3A10.6085%2FAA%2FBBYX00_XXXITBDXLSR01_20040422.50.5","14","0","21"
"c230cff8-315c-4f87-82a3-cca91787dc8f","0","0","0"
"a1b0b0f1b436f30e09e90f188195b78be4449a1e","8","0","27"
"ark%3A%2F90135%2Fq19s1p0d%2F2%2Fmrt-eml.xml","14","0","21"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FJTH_DP.20161124","15","0","20"
"doi%3A10.6073%2FAA%2Fknb-lter-nwt.27.2","12","0","23"
"doi%3A10.5063%2FAA%2Fnrs.169.1","0","0","0"
"esa.92.2","18","0","17"
"doi%3A10.5063%2FAA%2Fobfs2.465.1","11","0","24"
"doi%3A10.6085%2FAA%2FPOHX00_XXXIBTNXMBR12_20080615.50.1","16","0","19"
"https%3A%2F%2Fpasta.lternet.edu%2Fpackage%2Fmetadata%2Feml%2Fedi%2F10%2F2","17","0","18"
"df35j.75.5","12","0","23"
"doi%3A10.6073%2FAA%2Fknb-lter-luq.143.101","12","0","23"
"esa.19.2","13","0","22"
"%7B6B8F68F4-B2E3-4498-AD58-AE2F4D1ED8F0%7D","19","0","16"
"doi%3A10.6085%2FAA%2FBBYX00_XXXITBDXLSR01_20060227.50.1","14","0","21"
"doi%3A10.5063%2FAA%2Fkgordon.4.24","13","0","22"
"www.ltern.org.au%2Fknb%2Fmetacat%2Fltern2.84.30%2Fhtml","15","0","20"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FUMC7.20161124","15","0","20"
"doi%3A10.6073%2FAA%2Fknb-lter-gce.190.11","17","0","18"
"sead-Bode-Collin-c9138cf9-0eee-4511-830c-3d3f8b8ca785","0","0","0"
"doi%3A10.5063%2FAA%2Fnceas.974.2","15","0","20"
"doi%3A10.6085%2FAA%2FTPT001_018ADCP018R00_20040716.50.4","16","0","19"
"ioe.10.1","15","0","20"
"doi%3A10.6085%2FAA%2FTMBX00_XXXITBDXMSR01_20011015.50.1","14","0","21"
"https%3A%2F%2Fpasta.lternet.edu%2Fpackage%2Fmetadata%2Feml%2Fedi%2F4%2F1","13","0","22"
"doi%3A10.6085%2FAA%2FBEAXXX_015MTBD014R00_20060420.50.5","16","0","19"
"MontanaIOE.128.2","8","0","27"
"cfb9c2432b5f76b13ea23ba25675704aba9763a6","8","0","27"
"72a5cb33-09f8-44b1-a90b-95cbda229290-20160615-sajddh-tray12-222-12-Pre-1-Rla_summary_Calc_last.xml","0","0","0"
"doi%3A10.6085%2FAA%2FCBLX00_XXXITBDXLSR02_20000409.50.3","14","0","21"
"df35j.63.19","12","0","23"
"doi%3A10.5063%2FAA%2Fobfs.90.2","0","0","0"
"chin.42.3","10","0","25"
"e4b229a4-9fe4-4792-98f2-371979e30926","0","0","0"
"b3e630573fbd6a74c48be52a6581ed271bee6920","8","0","27"
"doi%3A10.6085%2FAA%2FCA100X_100MTBD010R00_20060606.50.2","16","0","19"
"knb.5.1","13","0","22"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FJTH_CSH.20160629","15","0","20"
"R2-x229-000-0006-005","6","0","29"
"ark%3A%2F90135%2Fq1m32srs%2F2%2Fmrt-eml.xml","14","0","21"
"esa.95.1","18","0","17"
"doi%3A10.5063%2FAA%2Fobfs.222.3","0","0","0"
"pezzini.92.3","16","0","19"
"21f1e651-e911-4a57-b123-5c024768dafc-PRISM-T-max-celcius-Torrance.xml","0","0","0"
"doi%3A10.5063%2FF100001W","15","0","20"
"doi%3A10.5063%2FAA%2Fobfs.346.1","0","0","0"
"seadva-EssawyBakinamc8e53366-8745-4009-bb38-786ee49cd6fe","0","0","0"
"R3-x174-000-0003-001","10","0","25"
"doi%3A10.6085%2FAA%2FIPIEXX_XXXITBDXLZR01_20010208.50.6","14","0","21"
"doi%3A10.6085%2FAA%2FBBYX00_XXXITBDXLSR01_19980428.50.3","14","0","21"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FSYDWATER_A.20160629","15","0","20"
"df35l.13.12","15","0","20"
"Y1-x040-000-0007-001","10","0","25"
"doi%3A10.5063%2FAA%2Fnrs.144.4","0","0","0"
"doi%3A10.5063%2FAA%2Fobfs.263.1","0","0","0"
"www.supersites.net.au%2Fknb%2Fmetacat%2Fsupersite.162.6%2Fhtml","12","0","23"
"MontanaIOE.145.6","10","0","25"
"%7B6EA9318B-A93C-4A20-8DEB-2D74369D7974%7D","18","0","17"
"doi%3A10.6085%2FAA%2FANSXXX_015MTBD003R00_20040514.50.1","16","0","19"
"ioe.14.1","15","0","20"
"7fcaf172-acad-4e61-b74f-1da87dfcd6d0-PRISM-T-max-celcius-RioArriba.xml","0","0","0"
"doi%3A10.5063%2FAA%2Frwilliams.4.1","0","0","0"
"5566ea30-7971-4b94-b89f-02b5c714ad67-PRISM-AgT-min-celcius-Mora.xml","0","0","0"
"doi%3A10.5063%2FAA%2Ftonelow13.1024.6","0","0","0"
"North_American_Drought_Atlas_A_History_of_Meteorological_Drought_Reconstructed_from_835_Tree-Ring_Chronologies_for_the_Past_2%2C005_Years.xml","0","0","0"
"7684ce69-83d9-462c-ab22-dd73af97efbc","0","0","0"
"%7B70A6A72E-92A7-457C-ACF8-B7E9F9CEF165%7D","19","0","16"
"%7B42FA3564-59F2-4730-A504-13A9F52C6C85%7D","17","0","18"
"liliandias.33.5","14","0","21"
"www.ltern.org.au%2Fknb%2Fmetacat%2Fltern2.28.55%2Fhtml","12","0","23"
"doi%3A10.5063%2FAA%2FSartwell.124.4","0","0","0"
"yswang.6.7","8","0","27"
"doi%3A10.6085%2FAA%2FWRK001_024MXTI014R00_20041004.50.4","16","0","19"
"https%3A%2F%2Fpasta.lternet.edu%2Fpackage%2Fmetadata%2Feml%2Fedi%2F1%2F1","13","0","22"
"e778dde8-dece-4c37-944b-080d9834589d","0","0","0"
"doi%3A10.6073%2FAA%2Fknb-lter-gce.330.11","18","0","17"
"%7B6EA91A67-A1AF-4A22-8C2B-C66401843339%7D","18","0","17"
"doi%3A10.5063%2FAA%2Fknb.242.1","18","0","17"
"ioe.5.1","15","0","20"
"416143aea8f47bb7467b65a578dfc7eb5f10f36f","8","0","27"
"doi%3A10.6085%2FAA%2FALEXXX_015MTBD014R00_20010907.50.2","16","0","19"
"aekos.org.au%2Fcollection%2Fsa.gov.au%2FDEWNR_ROADSIDEVEG%2F45.20170317","15","0","20"
"doi%3A10.6085%2FAA%2FYH15XX_015MXTI013R00_19990813.50.1","16","0","19"
"doi%3A10.6073%2FAA%2Fknb-lter-bes.439.37","8","0","27"
"doi_10.5066_F71J97RM","0","0","0"
"www.ltern.org.au%2Fknb%2Fmetacat%2Fltern2.400.5%2Fhtml","14","0","21"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FJTH_UB.20150723","15","0","20"
"esa.51.3","15","0","20"
"doi%3A10.6085%2FAA%2FLBN15X_015MTV2014R00_20120819.50.1","16","0","19"
"doi%3A10.5063%2FAA%2Fnceas.908.13","14","0","21"
"df35f.37.10","9","0","26"
"doi%3A10.5063%2FF15H7D6G","14","0","21"
"aekos.org.au%2Fcollection%2Fsa.gov.au%2FDEWNR_ROADSIDEVEG%2F75.20161121","15","0","20"
"aekos.org.au%2Fcollection%2Fsa.gov.au%2FDEWNR_ROADSIDEVEG%2F30.20161121","15","0","20"
"seadva-MirzaBillah-b6c2f914-ca94-4d26-97cf-3145c98e9827","0","0","0"
"47352734875820590aa7a30b7a8ea57b7cb86dd3","8","0","27"
"doi%3A10.5063%2FAA%2Fobfs.111.1","0","0","0"
"6dcf4caa1e4a33fae25505e20beadc5487401250","8","0","27"
"MontanaIOE.135.4","12","0","23"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FNP_WADBIL.20161124","15","0","20"
"e2e15b6e-6781-421a-affd-b99310a8ab21","0","0","0"
"7b109290-5c98-4e86-ace4-ee09bb384339-NH_12_13_13.xml","0","0","0"
"doi%3A10.6073%2FAA%2Fknb-lter-ntl.117.2","13","0","22"
"doi%3A10.5063%2FAA%2Fumatilla.30.1","0","0","0"
"9d95ab7c-3743-488a-ad40-f700fb140371","0","0","0"
"Y1-x049-000-0007-003","10","0","25"
"doi%3A10.5063%2FAA%2Fjbrunt.8.3","0","0","0"
"seadva-bfaa5493-4d22-4469-8636-b4785979e83a","0","0","0"
"doi%3A10.6085%2FAA%2FBBYX00_XXXITBDXLSR01_19990414.50.2","14","0","21"
"6132306c-29e2-4b12-9e47-9389ccfacb4c","0","0","0"
"R1-x138-079-0004-008","10","0","25"
"c4f401d7-0792-47a6-9d4f-262a52c92742","0","0","0"
"8e053a3e220c068a4f7f7bec2441d768f629c243","8","0","27"
"sead-bode-0bf5a0a7-831d-4e11-bf5b-27f9c6022c85","0","0","0"
"doi%3A10.5063%2FF19884XS","15","0","20"
"ark%3A%2F90135%2Fq1nv9g6f%2F2%2Fmrt-eml.xml","14","0","21"
"doi%3A10.5063%2FF15Q4T14","15","0","20"
"17925256-572a-41e3-84d9-4cb97473b222","0","0","0"
"usgs_d_GapAnalysisSpeciesRanges.xml","0","0","0"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FDRP_2000.20160629","15","0","20"
"R1-x132-135-0003-004","6","0","29"
"seadva-LeslieHsu-b29a44b8-b6e0-400f-b536-804246ea129c","0","0","0"
"64379771-0f8c-4ec2-afb9-2e268ef52cc3","0","0","0"
"doi%3A10.6085%2FAA%2FBBYX00_XXXITBDXLSR01_20000927.50.1","14","0","21"
"www.ltern.org.au%2Fknb%2Fmetacat%2Fltern2.85.45%2Fhtml","10","0","25"
"doi%3A10.5063%2FAA%2Fmbauer.1007.5","14","0","21"
"knb.15.1","15","0","20"
"6bc84b48-cb91-429b-a8f8-4c6f03c84ad1-20160614-sajddh-tray6_7-222-7-Post-3-Rla_summary_Calc_last.xml","0","0","0"
"doi%3A10.5063%2FAA%2Fjbrunt.5.4","0","0","0"
"iesn.29.1","11","0","24"
"cgries.27.3","12","0","23"
"ark%3A%2F90135%2Fq1h9935p%2F2%2Fmrt-eml.xml","14","0","21"
"ark%3A%2F90135%2Fq1sq8xcj%2F2%2Fmrt-eml.xml","14","0","21"
"doi%3A10.6085%2FAA%2FCA042X_042MTBD041R00_20060817.50.2","16","0","19"
"doi%3A10.6073%2FAA%2Fknb-lter-nwt.145.1","12","0","23"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FV_MIMORFB4.20170320","15","0","20"
"ark%3A%2F90135%2Fq1vm497c%2F2%2Fmrt-eml.xml","14","0","21"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FJTH_BMW.20170320","15","0","20"
"liliandias.36.5","14","0","21"
"doi%3A10.6073%2FAA%2Fknb-lter-fce.72.1","23","0","12"
"seadva-399fafed-fa4e-47f1-ba8e-a1ec5f58abc7","0","0","0"
"Y1-x030-000-0001-002","10","0","25"
"df35j.67.11","12","0","23"
"menger.48.2","16","0","19"
"MontanaIOE.112.2","8","0","27"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FJTH_WOR.20160804","15","0","20"
"doi%3A10.5063%2FAA%2Fbmardian.8.3","0","0","0"
"doi%3A10.6067%3AXCV8DN4421_meta","0","0","0"
"Y1-x029-000-0005-004","10","0","25"
"liliandias.125.2","12","0","23"
"doi%3A10.5063%2FAA%2Fobfs.81.2","0","0","0"
"R1-x138-080-0014-003","10","0","25"
"01e9af40-5f48-4d21-a5d2-3a62e6c84dbf-PRISM-T-max-celcius-Grant.xml","0","0","0"
"doi%3A10.5063%2FF1V985ZZ","15","0","20"
"doi%3A10.6067%3AXCV85719N8_meta","0","0","0"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FNP_REF_FB3.20160629","15","0","20"
"06aedc96-cac5-436d-9e99-ed45db8eb287","0","0","0"
"f716f023-31dd-47cb-b401-8037edd4b09d","0","0","0"
"df490728-bf6d-4fc5-8c69-c24c4c516357","0","0","0"
"seadva-2ea52a9f-181a-43d6-b3b2-9c27d2603e8c","0","0","0"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FGREENAPLOT.20160629","15","0","20"
"https%3A%2F%2Fpasta.lternet.edu%2Fpackage%2Fmetadata%2Feml%2Fedi%2F2%2F1","13","0","22"
"R2-x220-000-0002","10","0","25"
"esa.30.2","15","0","20"
"doi%3A10.6073%2FAA%2Fknb-lter-and.2728.4","14","0","21"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FBARRAL.20161124","15","0","20"
"ark%3A%2F13030%2Fm5qc02mk%2F3%2Fcadwsap-s2400076-001.xml","0","0","0"
"doi%3A10.6067%3AXCV8Q81C1D_meta","0","0","0"
"fb8669d0-1a00-4217-9e15-18d6a8bf145e","0","0","0"
"seadva-066a5d98-e937-4458-adc7-3159cc82786d","0","0","0"
"menger.32.1","16","0","19"
"doi%3A10.6073%2FAA%2Fknb-lter-cdr.28052.123","8","0","27"
"liliandias.51.2","13","0","22"
"dcx_8ff58405-7be0-40f3-ba62-5e91978fba8a_2","0","0","0"
"%7B67CE761E-D2D3-4337-9EDA-39B0AA6858D4%7D","18","0","17"
"doi%3A10.5063%2FAA%2Fknb.277.1","15","0","20"
"effc24b6-ef26-4c2b-ba95-a49a58cc2b73","0","0","0"
"doi%3A10.5063%2FAA%2Fnrs.127.2","0","0","0"
"ark%3A%2F90135%2Fq1gh9fw0%2F1%2Fmrt-eml.xml","14","0","21"
"doi%3A10.6085%2FAA%2FBEAXXX_015MTBD014R00_20061012.50.9","16","0","19"
"aceasdata.3.2","13","0","22"
"aekos.org.au%2Fcollection%2Fsa.gov.au%2Fbdbsa_veg%2Fsurvey_194.20170328","15","0","20"
"ioe.8.1","15","0","20"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FCOPPER99.20160629","15","0","20"
"seadva-ba975f8b-b8b5-4a3f-9f73-a090aa5ab51f","0","0","0"
"doi%3A10.6067%3AXCV86W98D0_meta","0","0","0"
"https%3A%2F%2Fpasta.lternet.edu%2Fpackage%2Fmetadata%2Feml%2Fedi%2F9%2F2","13","0","22"
