"e4466397-6628-4e89-9a3e-55c81b01da9f-PRISM-T-min-celcius-Bernalillo.xml","0","0","0"
"9d95ab7c-3743-488a-ad40-f700fb140371","0","0","0"
"doi%3A10.5063%2FAA%2Fdatastar.50.3","9","0","26"
"doi%3A10.6085%2FAA%2FLBS15X_015MTV2004R00_20090722.50.1","16","0","19"
"367c6490512b1719ba11cb706d0710d8a1255b49","8","0","27"
"seadva-68310235-6afa-4cd8-b6ad-d796006063df","0","0","0"
"Walker_Branch_Watershed_Vegetation_Inventory%2C_1967-2006.xml","0","0","0"
"knb.3.2","17","0","18"
"cgries.27.2","12","0","23"
"doi%3A10.6073%2FAA%2Fknb-lter-gce.153.13","17","0","18"
"09fb57d2-5e98-4fdb-acbc-2aa3c0221afb","0","0","0"
"doi%3A10.5063%2FAA%2Fnceas.940.1","19","0","16"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FFIELDALL.20170320","15","0","20"
"seadva-b84a3c8a-0732-4891-b950-3c48d19c078b","0","0","0"
"www.supersites.net.au%2Fknb%2Fmetacat%2Flloyd.142.35%2Fhtml","14","0","21"
"doi%3A10.1575%2F1912%2Fbco-dmo.661345","0","0","0"
"https%3A%2F%2Fpasta.lternet.edu%2Fpackage%2Fmetadata%2Feml%2Fedi%2F8%2F2","14","0","21"
"seadva-LeslieHsu-1e87b62a-e1c3-4cef-8de1-09ccfd5d8c15","0","0","0"
"doi%3A10.1575%2F1912%2Fbco-dmo.649882","0","0","0"
"aceasdata.3.2","13","0","22"
"iesn.23.1","11","0","24"
"menger.314.2","16","0","19"
"ryan_walker.4.1","14","0","21"
"doi%3A10.6085%2FAA%2FSHLX00_XXXITBPXLSR02_20130723.50.2","16","0","19"
"seadva-5998224e-3f24-4080-9774-85de9e29e6b2","0","0","0"
"doi%3A10.5063%2FAA%2Fnceas.305.2","16","0","19"
"esa.89.3","17","0","18"
"MontanaIOE.100.3","10","0","25"
"https%3A%2F%2Fpasta.lternet.edu%2Fpackage%2Fmetadata%2Feml%2Fedi%2F6%2F1","13","0","22"
"www.ltern.org.au%2Fknb%2Fmetacat%2Fltern2.467.6%2Fhtml","12","0","23"
"doi%3A10.6067%3AXCV8J38QG4_meta","0","0","0"
"ark%3A%2F90135%2Fq1h41pd3%2F2%2Fmrt-eml.xml","14","0","21"
"doi%3A10.5063%2FAA%2Fmob.24.6","0","0","0"
"ioe.9.1","15","0","20"
"2428bbfb-50a3-4159-ac2a-d63c1fbe63cb-20160616-sajddh-tray9_11-121-11-Enr-3-CR3000_2_RawData.xml","0","0","0"
"knb.7.1","14","0","21"
"menger.275.2","16","0","19"
"seadva-b6a7ed22-7db7-423e-ad97-1ee4a87d3ef9","0","0","0"
"esa.92.2","18","0","17"
"gleon.2.3","15","0","20"
"Y1-x050-000-0001-005","10","0","25"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FTURON.20160804","15","0","20"
"menger.268.3","16","0","19"
"R2-x229-000-0001-006","10","0","25"
"esa.8.7","15","0","20"
"MontanaIOE.126.2","8","0","27"
"doi%3A10.5063%2FAA%2Fnceas.951.27","15","0","20"
"Area_and_Carbon_Content_of_Sphagnum_Peatlands_in_North_America_and_Eurasia_Since_the_Last_Glacial_Maximum.xml","0","0","0"
"seadva-20ef8e4e-12fd-4244-be19-7a79c827e85f","0","0","0"
"naman.250.3","16","0","19"
"Global_Environmental_Monitoring_System_%28GEMS%29_Global_Water_Quality_Monitoring_Network_Data_and_Statistics_%28GEMStat%29.xml","0","0","0"
"R1-x132-134-0069-003","6","0","29"
"knb.22.1","15","0","20"
"knb.11.1","11","0","24"
"doi%3A10.6067%3AXCV8TD9VG8_meta","0","0","0"
"e988e209-cee5-457b-a201-8ffa67e733b1-PRISM-T-max-celcius-Mora.xml","0","0","0"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FMGSCA.20170320","15","0","20"
"aekos.org.au%2Fcollection%2Fsa.gov.au%2Fbdbsa_veg%2Fsurvey_10.20170328","15","0","20"
"df35b.273.7","14","0","21"
"df35b.298.15","14","0","21"
"seadva-EssawyBakinamc8e53366-8745-4009-bb38-786ee49cd6fe","0","0","0"
"e6b5e98d-c4ef-446d-bdf0-153ca4921466","8","0","27"
"doi%3A10.6085%2FAA%2FBBYX00_XXXITBDXLSR01_20031125.50.2","14","0","21"
"b19dd551-b7ba-4ce0-95d4-f59c3434af14-PRISM-T-mean-celcius-Harding.xml","0","0","0"
"Y1-x244-000-0001-001","10","0","25"
"087727ba-22ac-4253-9877-89a9d12692d8-SNSNmetadata8_22_2014_NaturalGas.xml","0","0","0"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FBAGO_WAU.20160629","15","0","20"
"doi%3A10.6085%2FAA%2FLAC001_023MTBD004R00_20080629.50.3","17","0","18"
"9013f2e1-c42a-4608-86b9-e6446450a37b-Soy_Oil_pos.xml","0","0","0"
"6444955f-d86d-491a-b1a5-dbc39bb4c697-20160610-sajddh-tray9-222-9-Post-1-Rla_summary_Calc_last.xml","0","0","0"
"doi%3A10.6073%2FAA%2Fknb-lter-gce.15.14","15","0","20"
"R1-x138-078-0016-003","6","0","29"
"https%3A%2F%2Fpasta.lternet.edu%2Fpackage%2Fmetadata%2Feml%2Fedi%2F7%2F1","13","0","22"
"MontanaIOE.89.3","13","0","22"
"esa.99.2","18","0","17"
"ark%3A%2F90135%2Fq1wd3xjq%2F2%2Fmrt-eml.xml","14","0","21"
"64379771-0f8c-4ec2-afb9-2e268ef52cc3","0","0","0"
"doi%3A10.6067%3AXCV8XW4HQR_meta","0","0","0"
"doi%3A10.5063%2FAA%2Fknb.249.1","17","0","18"
"20c99341-be22-4fd4-b3a7-b5d66069c418","0","0","0"
"seadva-066a5d98-e937-4458-adc7-3159cc82786d","0","0","0"
"1ab4c56e-c1e0-4f34-9078-e2485830873d","0","0","0"
"iesn.11.5","11","0","24"
"522c1dbf-3951-4bf7-bc81-8982eab65d57","0","0","0"
"doi%3A10.5063%2FAA%2Fknb.253.1","17","0","18"
"doi%3A10.5063%2FAA%2Fobfs.152.2","0","0","0"
"f30599a7483c89934d1f2618c4b3c58438bde3d9","8","0","27"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FUMC2.20161124","15","0","20"
"esa.57.3","17","0","18"
"doi%3A10.6085%2FAA%2FBBYX00_XXXITBDXLSR01_20060227.50.1","14","0","21"
"cedbb14d-8209-4fb6-a74f-4f9c077675fd","0","0","0"
"1772d995-2dfb-49c2-a0d1-e726aa48e556","0","0","0"
"%7B491FE93D-7F76-4A62-99A0-EF315A0FCD55%7D","16","0","19"
"https%3A%2F%2Fpasta.lternet.edu%2Fpackage%2Fmetadata%2Feml%2Fecotrends%2F11879%2F2","16","0","19"
"doi%3A10.6085%2FAA%2FYBHX00_XXXITBDXMMR01_20030827.50.3","14","0","21"
"%7B6C155B02-01EB-4DFC-943B-268254A4517C%7D","19","0","16"
"doi%3A10.5063%2FAA%2Fnceas.936.3","19","0","16"
"esa.97.2","17","0","18"
"doi%3A10.6085%2FAA%2FTPT001_018MXTI011R00_20041014.50.1","16","0","19"
"%7BA8762B6E-489D-4D19-AE53-1A0148818561%7D","18","0","17"
"0db617f18195d3671eed910113ec27bd5f05c285","8","0","27"
"doi%3A10.6085%2FAA%2FALEXXX_015MTBD014R00_20000616.50.6","16","0","19"
"doi%3A10.5063%2FAA%2Fnrs.6.2","0","0","0"
"doi%3A10.6085%2FAA%2FANSXXX_015MTBD003R00_20040514.50.3","16","0","19"
"doi%3A10.5063%2FAA%2Fnceas.317.4","10","0","25"
"ark%3A%2F90135%2Fq1kk98q9%2F3%2Fmrt-eml.xml","14","0","21"
"c68169e6aef6338221a16c7ddb146fadab950155","8","0","27"
"https%3A%2F%2Fpasta.lternet.edu%2Fpackage%2Fmetadata%2Feml%2Fedi%2F4%2F3","17","0","18"
"MontanaIOE.92.3","11","0","24"
"df35j.63.21","12","0","23"
"MontanaIOE.112.2","8","0","27"
"Global%2C_Regional%2C_and_National_CO2_Emission_Estimates_from_Fossil_Fuel_Burning%2C_Cement_Production%2C_and_Gas_Flaring.xml","0","0","0"
"doi%3A10.5063%2FF1G15XSH","13","0","22"
"doi%3A10.5063%2FAA%2Fobfs.330.1","0","0","0"
"pezzini.60.20","16","0","19"
"ark%3A%2F90135%2Fq1154f1d%2F2%2Fmrt-eml.xml","14","0","21"
"2675fc47-a695-4afe-974f-d83b9bba4cd5-PRISM-Precip-mm-SanMiguel.xml","0","0","0"
"db3f2965-49d1-4b48-8cb4-c8ba6fd881b2-PRISM-AgT-max-celcius-SanMiguel.xml","0","0","0"
"%7B5AA1D66E-2CE4-4A8B-B950-35A30AF01044%7D","18","0","17"
"chinmeilee.7.15","11","0","24"
"c7b19210-0934-4994-a86f-656c4283ec0b-20160607-sajddh-tray1-222-1-Pre-2-Rla_summary_Calc_last.xml","0","0","0"
"3d0c2a245a965672c16e6228bc2dabedd4645220","8","0","27"
"doi%3A10.6085%2FAA%2FSRKX00_XXXITV2XLSR01_20100808.50.1","16","0","19"
"doi%3A10.6085%2FAA%2FWILXXX_015MTBD014R00_20010322.50.4","16","0","19"
"doi%3A10.6085%2FAA%2FANSXXX_015MTBD003R00_20040514.50.1","16","0","19"
"doi%3A10.5063%2FAA%2Fnrs.168.1","0","0","0"
"North_American_Environmental_Atlas.xml","0","0","0"
"doi%3A10.6073%2FAA%2Fknb-lter-gce.167.25","16","0","19"
"doi%3A10.6085%2FAA%2FSSM001_022MTBD000R00_20060220.50.5","16","0","19"
"menger.333.3","16","0","19"
"aekos.org.au%2Fcollection%2Fnsw.gov.au%2Fnsw_atlas%2Fvis_flora_module%2FJTH_BMW.20170320","15","0","20"
"dddbf655-1ffd-4973-baf8-fb492b73cb9f-PRISM-AgT-mean-celcius-Torrance.xml","0","0","0"
"doi%3A10.6085%2FAA%2FALEXXX_015ADCP015R00_20020423.50.3","16","0","19"
"doi%3A10.6073%2FAA%2Fknb-lter-cdr.36172.122","8","0","27"
"%7BBCBDB4D8-1FBC-4735-8D4D-3DD05D74C160%7D","18","0","17"
"dcx_6d5698e2-8d07-4ffb-b495-5cfb5b5e54c6_0","0","0","0"
"Y1-x022-000-0003-002","6","0","29"
"R2-x222-000-0004-003","10","0","25"
"16a868af-5821-46e3-9658-4e83a60d8bf6-PRISM-T-min-celcius-RioArriba.xml","0","0","0"
"c319e3b9-3063-4360-a51d-b3b623285380","0","0","0"
"doi%3A10.6073%2FAA%2Fknb-lter-bes.439.39","8","0","27"
"doi%3A10.6085%2FAA%2FCARX00_XXXITBDXLSR01_20030520.50.1","14","0","21"
"doi%3A10.6073%2FAA%2Fknb-lter-gce.330.18","18","0","17"
"%7B79809266-809B-4E37-8C93-97E198EF8163%7D","19","0","16"
"doi%3A10.5063%2FF1Z60KZS","16","0","19"
"aekos.org.au%2Fcollection%2Fsa.gov.au%2Fbdbsa_veg%2Fsurvey_86.20170328","15","0","20"
"3e946bbf85d2eafec3ace66ec23e93274b0fb982","8","0","27"
